Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Date Captured,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Internet Media Type,Digital Origin,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Topic#6,Subject Topic URI#6,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Name#4,Subject Name URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Temporal#1,Subject Temporal URI#1,Subject Title#1,Subject Title URI#1,Subject Genre#1,Subject Genre URI#1,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Access Condition,Access Condition URI
CU Museum of Natural History: Earl Morris papers,"Stone slabs, Aztec Ruin",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-54, Aztec Ruin, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Specimens,http://id.worldcat.org/fast/1423861,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_031.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Aztec Ruin, Great Kiva excavations",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-55, Aztec Ruin, Great Kiva excavations, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_032.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Adobe Kiva wall, near Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-61, Adobe Kiva wall, Adobe bricks, near Aztec, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_033.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Adobe Kiva wall, near Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-62, Adobe Kiva wall, Adobe bricks, near Aztec, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_034.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Adobe Kiva wall, near Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-63, Adobe Kiva wall, and Adobe bricks near Aztec, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_035.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Panoramic photo compilation of Aztec Ruin,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"A panoramic view of the excavated site of Aztec Ruin. __From enclosure: Az-64, Aztec Ruin composite, glass negative",,"From enclosure: Az-64, Aztec Ruin composite, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_036.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Panoramic photo compilation of Aztec Ruin,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"A panoramic view of the excavated site of Aztec Ruin. __From enclosure: Az-65, Aztec Ruin composite, glass negative",,"From enclosure: Az-65, Aztec Ruin composite, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_037.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Man in front of Aztec Ruin wall,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Az-66, Aztec Ruin wall, glass negative",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_038.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Red Bowl, Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From 1981 inventory: Red Bowl, Aztec San Juan County, N. Mex",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Pottery,http://id.worldcat.org/fast/1073579,Specimens,http://id.worldcat.org/fast/1423861,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_039.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Stone Knives or Tcamahias, Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From 1981 inventory: Stone Knives or Tcamahias, Aztec, San Juan County, N. Mex",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Specimens,http://id.worldcat.org/fast/1423861,Relics,http://id.worldcat.org/fast/1093664,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_040.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,"Black and White Bowl, Aztec",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From 1981 Inventory: Black + White Bowl, Aztec, San Juan Co., N. Mexico",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Pottery,http://id.worldcat.org/fast/1073579,Specimens,http://id.worldcat.org/fast/1423861,,,,,,,,,"Aztec (San Juan, New Mexico, United States, North America) (civil)",GNIS: 898624,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.01_001_042.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
